ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8069252	4.21e-07	6.11e-08	-5.55	7.424057	-2.05e-01	PCBP3	poly(rC) binding protein 3
7925342	4.22e-07	6.13e-08	-5.55	7.420554	-1.96e-01	ERO1B	endoplasmic reticulum oxidoreductase 1 beta
7895358	4.23e-07	6.13e-08	-5.55	7.420137	-1.39e-01		
7900922	4.25e-07	6.16e-08	-5.55	7.415394	-1.21e-01	ATP6V0B	ATPase H+ transporting V0 subunit b
7966690	4.30e-07	6.24e-08	-5.54	7.4036	-2.48e-01	TBX3	T-box 3
7895913	4.30e-07	6.24e-08	5.54	7.403151	1.59e-01		
8153043	4.31e-07	6.25e-08	-5.54	7.401027	-1.20e-01	ZFAT	zinc finger and AT-hook domain containing
7939365	4.32e-07	6.27e-08	-5.54	7.398163	-1.55e-01	FJX1	four jointed box 1
8010702	4.32e-07	6.28e-08	-5.54	7.396763	-9.68e-02	ASPSCR1	ASPSCR1, UBX domain containing tether for SLC2A4
7900340	4.35e-07	6.32e-08	-5.54	7.391239	-2.83e-01	BMP8A	bone morphogenetic protein 8a
8122803	4.36e-07	6.34e-08	-5.54	7.388125	-3.15e-01		
8019687	4.36e-07	6.34e-08	-5.54	7.387525	-1.29e-01	ANAPC11	anaphase promoting complex subunit 11
7903753	4.38e-07	6.36e-08	5.54	7.38392	2.22e-01	GSTM2	glutathione S-transferase mu 2 (muscle)
8091141	4.38e-07	6.37e-08	5.54	7.382518	1.08e-01	XRN1	5'-3' exoribonuclease 1
7989132	4.38e-07	6.37e-08	5.54	7.382193	1.27e-01	RFX7	regulatory factor X7
7948741	4.41e-07	6.41e-08	-5.54	7.37641	-2.26e-01	B3GAT3	beta-1,3-glucuronyltransferase 3
8079058	4.44e-07	6.46e-08	5.54	7.369239	1.97e-01		
7981752	4.47e-07	6.50e-08	5.54	7.363498	7.06e-02	GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8EP///GOLGA8G	golgin A8 family member D, pseudogene///golgin A8 family member F///golgin A8 family member C, pseudogene///golgin A8 family member E, pseudogene///golgin A8 family member G
8154254	4.47e-07	6.51e-08	-5.54	7.361638	-1.32e-01	RIC1	RIC1 homolog, RAB6A GEF complex partner 1
8132592	4.47e-07	6.51e-08	-5.54	7.361541	-1.50e-01	OGDH	oxoglutarate dehydrogenase
8173941	4.50e-07	6.55e-08	5.54	7.355378	2.05e-01	TSPAN6	tetraspanin 6
8002312	4.50e-07	6.56e-08	-5.54	7.355213	-1.95e-01	NOB1	NIN1/PSMD8 binding protein 1 homolog
8075276	4.54e-07	6.61e-08	-5.53	7.3475	-1.27e-01	CABP7///ZMAT5	calcium binding protein 7///zinc finger matrin-type 5
7915444	4.55e-07	6.63e-08	-5.53	7.34491	-1.56e-01	P3H1	prolyl 3-hydroxylase 1
7923503	4.60e-07	6.70e-08	-5.53	7.333455	-9.63e-02	ADIPOR1	adiponectin receptor 1
7951144	4.63e-07	6.74e-08	5.53	7.327832	1.20e-01	CCDC82	coiled-coil domain containing 82
8079563	4.63e-07	6.75e-08	-5.53	7.327409	-8.52e-02	DHX30	DEAH-box helicase 30
7904976	4.65e-07	6.78e-08	5.53	7.322177	1.58e-01	NBPF19///NBPF20///NBPF8///NBPF9///NBPF15///NBPF11///NBPF1	neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 1
7897469	4.70e-07	6.85e-08	-5.53	7.312737	-1.06e-01	TMEM201	transmembrane protein 201
7893216	4.70e-07	6.85e-08	-5.53	7.312101	-3.63e-01		
7990191	4.74e-07	6.92e-08	5.52	7.303043	1.13e-01	CELF6	CUGBP, Elav-like family member 6
8091656	4.76e-07	6.95e-08	5.52	7.298802	1.64e-01	METTL15	methyltransferase like 15
7982086	4.78e-07	6.98e-08	5.52	7.294109	9.35e-02	SNORD115-40	small nucleolar RNA, C/D box 115-40
8065469	4.82e-07	7.04e-08	-5.52	7.286035	-1.45e-01	ABHD12	abhydrolase domain containing 12
7922162	4.83e-07	7.05e-08	-5.52	7.284148	-3.99e-01	SLC19A2	solute carrier family 19 member 2
7894094	4.83e-07	7.06e-08	-5.52	7.283981	-3.28e-01		
7929373	4.86e-07	7.10e-08	5.52	7.278612	1.31e-01	LGI1	leucine rich glioma inactivated 1
8142270	4.86e-07	7.10e-08	-5.52	7.277554	-1.27e-01	NRCAM	neuronal cell adhesion molecule
8169445	4.87e-07	7.12e-08	-5.52	7.275619	-1.01e-01		
7952522	4.88e-07	7.13e-08	-5.52	7.273943	-1.79e-01	PUS3	pseudouridylate synthase 3
7987099	4.88e-07	7.13e-08	-5.52	7.273445	-1.50e-01	OTUD7A///OTUD7A	OTU deubiquitinase 7A///OTU deubiquitinase 7A
7925257	4.90e-07	7.16e-08	5.52	7.269131	1.55e-01	LYST	lysosomal trafficking regulator
8038885	4.90e-07	7.16e-08	-5.52	7.269119	-1.75e-01	SIGLEC14	sialic acid binding Ig like lectin 14
8170753	4.90e-07	7.17e-08	5.52	7.268977	1.68e-01	SRPK3	SRSF protein kinase 3
8028380	4.97e-07	7.27e-08	-5.52	7.255316	-1.45e-01	PSMD8	proteasome 26S subunit, non-ATPase 8
7938100	4.97e-07	7.28e-08	-5.52	7.253655	-1.47e-01	SMPD1	sphingomyelin phosphodiesterase 1
8083272	4.99e-07	7.31e-08	-5.51	7.250018	-1.60e-01	GYG1	glycogenin 1
8130422	4.99e-07	7.31e-08	5.51	7.249364	2.04e-01	CNKSR3	CNKSR family member 3
8124492	5.00e-07	7.33e-08	-5.51	7.247189	-2.90e-01	HIST1H2BK	histone cluster 1, H2bk
8156295	5.02e-07	7.35e-08	-5.51	7.244782	-1.26e-01	SECISBP2	SECIS binding protein 2
8081710	5.02e-07	7.35e-08	5.51	7.243994	1.66e-01	SIDT1	SID1 transmembrane family member 1
7942679	5.07e-07	7.43e-08	-5.51	7.233458	-1.92e-01	ACER3	alkaline ceramidase 3
8026013	5.07e-07	7.44e-08	-5.51	7.233075	-1.28e-01	WDR83///WDR83OS///DHPS	WD repeat domain 83///WD repeat domain 83 opposite strand///deoxyhypusine synthase
8039791	5.07e-07	7.44e-08	-5.51	7.232975	-1.09e-01	ZBTB45	zinc finger and BTB domain containing 45
8135688	5.09e-07	7.47e-08	-5.51	7.229393	-1.22e-01	LSM8	LSM8 homolog, U6 small nuclear RNA associated
7948504	5.12e-07	7.51e-08	-5.51	7.22327	-1.24e-01	VPS37C	VPS37C, ESCRT-I subunit
7974249	5.12e-07	7.52e-08	-5.51	7.222664	-1.56e-01	ARF6	ADP ribosylation factor 6
8163253	5.13e-07	7.52e-08	5.51	7.222092	3.48e-01		
7933931	5.16e-07	7.57e-08	5.51	7.215959	1.78e-01		
7902282	5.17e-07	7.58e-08	5.51	7.214219	1.59e-01	HHLA3	HERV-H LTR-associating 3
8016194	5.20e-07	7.64e-08	-5.51	7.207427	-1.40e-01	MAP3K14-AS1///MAP3K14	MAP3K14 antisense RNA 1///mitogen-activated protein kinase kinase kinase 14
7991668	5.22e-07	7.66e-08	5.51	7.204016	7.66e-02	GOLGA8DP///GOLGA8F///GOLGA8EP///GOLGA8G	golgin A8 family member D, pseudogene///golgin A8 family member F///golgin A8 family member E, pseudogene///golgin A8 family member G
8164235	5.25e-07	7.71e-08	-5.50	7.198544	-1.27e-01	CFAP157///PTRH1	cilia and flagella associated protein 157///peptidyl-tRNA hydrolase 1 homolog
7900585	5.25e-07	7.71e-08	-5.50	7.198467	-5.67e-02	YBX1	Y-box binding protein 1
8101031	5.25e-07	7.71e-08	5.50	7.198054	9.79e-02	CDKL2	cyclin dependent kinase like 2
8082643	5.25e-07	7.71e-08	5.50	7.197934	1.59e-01	NEK11	NIMA related kinase 11
7894675	5.25e-07	7.71e-08	5.50	7.197634	1.66e-01		
8031899	5.28e-07	7.76e-08	-5.50	7.192131	-1.42e-01	ERVK3-1	endogenous retrovirus group K3 member 1
8086729	5.32e-07	7.82e-08	5.50	7.184044	1.57e-01	KIF9	kinesin family member 9
8041031	5.32e-07	7.83e-08	5.50	7.18383	1.31e-01	BRE	brain and reproductive organ-expressed (TNFRSF1A modulator)
7945275	5.34e-07	7.85e-08	-5.50	7.180819	-1.11e-01	VPS26B	VPS26, retromer complex component B
8119926	5.36e-07	7.88e-08	-5.50	7.177136	-1.65e-01	TMEM63B	transmembrane protein 63B
8023312	5.37e-07	7.90e-08	5.50	7.174662	1.11e-01		
8058159	5.37e-07	7.91e-08	5.50	7.173527	1.09e-01		
8061966	5.38e-07	7.91e-08	-5.50	7.172837	-1.10e-01	RALY	RALY heterogeneous nuclear ribonucleoprotein
8113469	5.39e-07	7.93e-08	5.50	7.170912	1.20e-01	PJA2	praja ring finger ubiquitin ligase 2
7980233	5.40e-07	7.96e-08	-5.50	7.167534	-1.77e-01	PGF	placental growth factor
7966259	5.41e-07	7.98e-08	-5.50	7.165265	-1.29e-01	GLTP	glycolipid transfer protein
8107356	5.42e-07	7.99e-08	5.50	7.164046	9.93e-02	DCP2	decapping mRNA 2
8032637	5.42e-07	7.99e-08	-5.50	7.163277	-1.18e-01	CACTIN-AS1///CACTIN	CACTIN antisense RNA 1///cactin, spliceosome C complex subunit
8127903	5.42e-07	7.99e-08	5.50	7.163107	1.47e-01	CEP162	centrosomal protein 162
8011692	5.43e-07	8.01e-08	5.50	7.16108	1.02e-01	PELP1	proline, glutamate and leucine rich protein 1
8078405	5.46e-07	8.05e-08	-5.50	7.156348	-2.28e-01	CMTM7	CKLF like MARVEL transmembrane domain containing 7
8180166	5.48e-07	8.08e-08	5.49	7.152464	1.38e-01	TAPBP	TAP binding protein (tapasin)
8036038	5.52e-07	8.14e-08	5.49	7.14579	1.17e-01	ZNF599	zinc finger protein 599
7956114	5.54e-07	8.17e-08	-5.49	7.1421	-1.69e-01	RPS26P11///RPS26	ribosomal protein S26 pseudogene 11///ribosomal protein S26
8084092	5.56e-07	8.21e-08	5.49	7.137359	1.79e-01	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5
8049574	5.57e-07	8.22e-08	-5.49	7.136641	-1.32e-01	UBE2F	ubiquitin conjugating enzyme E2 F (putative)
8064762	5.58e-07	8.24e-08	-5.49	7.133637	-1.10e-01	CENPB	centromere protein B
8034097	5.61e-07	8.28e-08	5.49	7.128981	2.44e-01	ILF3-AS1	ILF3 antisense RNA 1 (head to head)
7994769	5.61e-07	8.29e-08	-5.49	7.127693	-3.03e-01	CORO1A	coronin 1A
8009526	5.63e-07	8.32e-08	-5.49	7.124838	-1.58e-01	SSTR2	somatostatin receptor 2
7947147	5.64e-07	8.33e-08	5.49	7.12301	1.56e-01	SVIP	small VCP interacting protein
8146239	5.64e-07	8.34e-08	-5.49	7.122344	-1.44e-01		
8046186	5.67e-07	8.38e-08	-5.49	7.11772	-1.73e-01	PHOSPHO2///KLHL23	phosphatase, orphan 2///kelch like family member 23
7902808	5.67e-07	8.38e-08	5.49	7.117547	3.49e-01	LINC01140	long intergenic non-protein coding RNA 1140
8125072	5.68e-07	8.40e-08	5.49	7.11544	1.95e-01	VWA7	von Willebrand factor A domain containing 7
7893311	5.70e-07	8.43e-08	5.49	7.112143	2.17e-01		
8065517	5.71e-07	8.44e-08	5.49	7.110417	1.01e-01	ZNF337	zinc finger protein 337
8001464	5.71e-07	8.45e-08	-5.49	7.109375	-1.30e-01	CES5A	carboxylesterase 5A
8007058	5.73e-07	8.49e-08	-5.49	7.105382	-1.26e-01	WIPF2	WAS/WASL interacting protein family member 2
7928890	5.83e-07	8.63e-08	5.48	7.088616	1.16e-01	FAM25G///FAM25BP///AGAP5///FAM25C///FAM25A///AGAP11///AGAP4///AGAP11	family with sequence similarity 25 member G///protein FAM25///ArfGAP with GTPase domain, ankyrin repeat and PH domain 5///family with sequence similarity 25 member C///family with sequence similarity 25 member A///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11///ArfGAP with GTPase domain, ankyrin repeat and PH domain 4///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11
8102200	5.84e-07	8.65e-08	5.48	7.087309	2.83e-01	DKK2	dickkopf WNT signaling pathway inhibitor 2
8055426	5.86e-07	8.68e-08	5.48	7.083632	1.55e-01	MCM6	minichromosome maintenance complex component 6
8009832	5.90e-07	8.74e-08	-5.48	7.076711	-1.14e-01	TSEN54	tRNA splicing endonuclease subunit 54
8154934	5.93e-07	8.78e-08	5.48	7.072235	1.69e-01	IL11RA	interleukin 11 receptor subunit alpha
7982020	5.95e-07	8.82e-08	5.48	7.067956	1.56e-01	SNORD115-7///SNRPN	small nucleolar RNA, C/D box 115-7///small nuclear ribonucleoprotein polypeptide N
7960253	5.98e-07	8.86e-08	-5.48	7.06389	-1.43e-01	NINJ2	ninjurin 2
7999412	5.98e-07	8.86e-08	5.48	7.06373	1.25e-01	TVP23A	trans-golgi network vesicle protein 23 homolog A
7957688	6.01e-07	8.91e-08	5.48	7.058479	8.55e-02	CFAP54	cilia and flagella associated protein 54
7937518	6.05e-07	8.98e-08	5.47	7.050766	1.48e-01	TSPAN4	tetraspanin 4
8020323	6.07e-07	9.00e-08	5.47	7.048823	1.69e-01	RNMT	RNA guanine-7 methyltransferase
8072825	6.07e-07	9.01e-08	-5.47	7.047141	-9.82e-02	GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1
7912706	6.09e-07	9.04e-08	-5.47	7.044253	-1.80e-01	EPHA2	EPH receptor A2
8035831	6.10e-07	9.05e-08	5.47	7.043325	8.92e-02	ZNF98///ZNF492	zinc finger protein 98///zinc finger protein 492
7995206	6.12e-07	9.09e-08	-5.47	7.038925	-2.04e-01	TGFB1I1	transforming growth factor beta 1 induced transcript 1
8019316	6.13e-07	9.10e-08	-5.47	7.038204	-1.81e-01	PYCR1	pyrroline-5-carboxylate reductase 1
8045090	6.14e-07	9.11e-08	-5.47	7.036361	-1.04e-01	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1
8043489	6.15e-07	9.14e-08	-5.47	7.034051	-5.42e-01		
7963646	6.17e-07	9.17e-08	5.47	7.030908	1.22e-01	AAAS	aladin WD repeat nucleoporin
8005726	6.21e-07	9.22e-08	-5.47	7.024989	-1.46e-01	KCNJ18///KCNJ12	potassium voltage-gated channel subfamily J member 18///potassium voltage-gated channel subfamily J member 12
8091780	6.21e-07	9.23e-08	5.47	7.024595	2.84e-01	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
8116247	6.24e-07	9.27e-08	-5.47	7.01973	-1.58e-01	ZNF354A	zinc finger protein 354A
8101723	6.24e-07	9.28e-08	5.47	7.018809	1.81e-01	NAP1L5	nucleosome assembly protein 1 like 5
7896070	6.26e-07	9.31e-08	-5.47	7.016037	-1.56e-01		
8046279	6.28e-07	9.34e-08	-5.47	7.012864	-1.49e-01	EIF2S2	eukaryotic translation initiation factor 2 subunit beta
8059158	6.33e-07	9.42e-08	5.47	7.00395	1.74e-01	GLB1L	galactosidase beta 1 like
7893946	6.37e-07	9.48e-08	-5.46	6.998286	-2.61e-01		
7964675	6.40e-07	9.53e-08	5.46	6.992909	1.91e-01		
7978760	6.42e-07	9.55e-08	5.46	6.990863	1.15e-01	KLHL28	kelch like family member 28
8121613	6.43e-07	9.57e-08	-5.46	6.989191	-1.43e-01	RWDD1	RWD domain containing 1
7896029	6.43e-07	9.58e-08	5.46	6.987814	1.40e-01		
8013243	6.51e-07	9.70e-08	-5.46	6.976316	-2.29e-01	SHMT1	serine hydroxymethyltransferase 1
8105132	6.51e-07	9.70e-08	5.46	6.975647	1.46e-01	LOC153684	uncharacterized LOC153684
7961142	6.52e-07	9.71e-08	5.46	6.974872	2.87e-01	OLR1	oxidized low density lipoprotein receptor 1
8044849	6.52e-07	9.72e-08	5.46	6.973777	1.46e-01	PTPN4	protein tyrosine phosphatase, non-receptor type 4
8094848	6.53e-07	9.73e-08	5.46	6.973127	1.63e-01	SLC30A9	solute carrier family 30 member 9
8088264	6.54e-07	9.76e-08	5.46	6.970348	1.92e-01	IL17RD	interleukin 17 receptor D
7915896	6.59e-07	9.83e-08	-5.46	6.963268	-2.21e-01	CYP4Z2P	cytochrome P450 family 4 subfamily Z member 2, pseudogene
8030078	6.65e-07	9.91e-08	-5.46	6.95494	-1.27e-01	SPHK2	sphingosine kinase 2
8047161	6.70e-07	9.99e-08	-5.45	6.947116	-3.65e-01	NABP1	nucleic acid binding protein 1
7953723	6.72e-07	1.00e-07	5.45	6.944047	1.79e-01	CLEC4A	C-type lectin domain family 4 member A
8032290	6.73e-07	1.01e-07	-5.45	6.941552	-1.20e-01	TCF3	transcription factor 3
8075569	6.76e-07	1.01e-07	5.45	6.938058	3.43e-01	SLC5A4	solute carrier family 5 member 4
8112570	6.76e-07	1.01e-07	5.45	6.937361	1.54e-01	MRPS27	mitochondrial ribosomal protein S27
8052376	6.80e-07	1.02e-07	-5.45	6.931247	-2.28e-01	LOC100129434///CCDC85A	uncharacterized LOC100129434///coiled-coil domain containing 85A
8021832	6.85e-07	1.02e-07	5.45	6.924996	1.05e-01	ATP9B	ATPase phospholipid transporting 9B (putative)
7960637	6.87e-07	1.03e-07	-5.45	6.921876	-1.77e-01	LPAR5	lysophosphatidic acid receptor 5
8046078	6.89e-07	1.03e-07	-5.45	6.918836	-1.19e-01	B3GALT1	beta-1,3-galactosyltransferase 1
8107850	6.94e-07	1.04e-07	5.45	6.911265	1.57e-01	CHSY3	chondroitin sulfate synthase 3
8112558	6.95e-07	1.04e-07	5.45	6.909274	1.83e-01	LOC653080///GUSBP2///SMA5///SMA4	glucuronidase beta pseudogene///glucuronidase, beta pseudogene 2///glucuronidase beta pseudogene///glucuronidase beta pseudogene
8178977	7.04e-07	1.05e-07	5.44	6.89745	1.39e-01	TAPBP	TAP binding protein (tapasin)
7964145	7.04e-07	1.05e-07	-5.44	6.897015	-1.24e-01	TIMELESS	timeless circadian clock
8034286	7.09e-07	1.06e-07	-5.44	6.889873	-1.31e-01	ECSIT	ECSIT signalling integrator
8180318	7.11e-07	1.06e-07	-5.44	6.887282	-3.08e-01	TGIF1	TGFB induced factor homeobox 1
8042811	7.12e-07	1.07e-07	-5.44	6.884852	-2.32e-01	TET3	tet methylcytosine dioxygenase 3
8160213	7.18e-07	1.08e-07	5.44	6.876447	1.80e-01	TTC39B	tetratricopeptide repeat domain 39B
8175642	7.19e-07	1.08e-07	-5.44	6.875819	-1.37e-01	CXorf40B	chromosome X open reading frame 40B
7972180	7.20e-07	1.08e-07	5.44	6.873176	1.21e-01	RNF219	ring finger protein 219
8039257	7.24e-07	1.08e-07	-5.44	6.86895	-3.34e-01	LAIR1	leukocyte associated immunoglobulin like receptor 1
7947245	7.25e-07	1.09e-07	-5.44	6.867068	-2.06e-01	HSP90AA2P	heat shock protein 90 alpha family class A member 2, pseudogene
8097813	7.25e-07	1.09e-07	5.44	6.866188	1.10e-01	ARFIP1	ADP ribosylation factor interacting protein 1
8156160	7.26e-07	1.09e-07	5.44	6.864967	1.81e-01	KIF27	kinesin family member 27
8091629	7.28e-07	1.09e-07	5.44	6.862518	1.84e-01	C3orf33	chromosome 3 open reading frame 33
8050240	7.28e-07	1.09e-07	5.44	6.862134	2.77e-01	ODC1	ornithine decarboxylase 1
8107094	7.29e-07	1.09e-07	-5.44	6.860261	-1.25e-01		
8007348	7.29e-07	1.09e-07	5.44	6.85971	2.23e-01	RAMP2	receptor activity modifying protein 2
8006877	7.30e-07	1.09e-07	-5.44	6.859354	-1.35e-01	STARD3	StAR related lipid transfer domain containing 3
7942064	7.30e-07	1.09e-07	-5.44	6.858845	-1.80e-01	GAL	galanin and GMAP prepropeptide
8045381	7.36e-07	1.10e-07	5.43	6.851007	9.78e-02	CCNT2	cyclin T2
7947027	7.39e-07	1.11e-07	-5.43	6.846876	-1.40e-01	UEVLD	UEV and lactate/malate dehyrogenase domains
8022176	7.39e-07	1.11e-07	-5.43	6.846685	-9.01e-02	LAMA1	laminin subunit alpha 1
7950117	7.42e-07	1.11e-07	-5.43	6.841481	-9.33e-02		
8037363	7.42e-07	1.12e-07	-5.43	6.841308	-1.27e-01	CADM4	cell adhesion molecule 4
7960068	7.49e-07	1.12e-07	-5.43	6.832776	-1.08e-01	NOC4L	nucleolar complex associated 4 homolog
7917232	7.52e-07	1.13e-07	-5.43	6.828955	-1.99e-01	GNG5	G protein subunit gamma 5
7941214	7.52e-07	1.13e-07	-5.43	6.828421	-1.34e-01	POLA2	DNA polymerase alpha 2, accessory subunit
8058973	7.52e-07	1.13e-07	-5.43	6.828154	-1.12e-01	ZNF142	zinc finger protein 142
8111887	7.53e-07	1.13e-07	-5.43	6.826345	-2.45e-01	PLCXD3	phosphatidylinositol specific phospholipase C X domain containing 3
7907649	7.54e-07	1.13e-07	5.43	6.825772	1.67e-01	C1orf220	chromosome 1 open reading frame 220
7902367	7.55e-07	1.14e-07	5.43	6.823729	1.93e-01	ACADM	acyl-CoA dehydrogenase, C-4 to C-12 straight chain
7958019	7.60e-07	1.14e-07	-5.43	6.817688	-2.87e-01	DRAM1	DNA damage regulated autophagy modulator 1
7894703	7.62e-07	1.15e-07	-5.43	6.814419	-2.80e-01		
7922326	7.63e-07	1.15e-07	5.43	6.812999	1.73e-01	MIR3120///MIR214	microRNA 3120///microRNA 214
7973105	7.64e-07	1.15e-07	-5.43	6.811448	-1.41e-01	RNASE3	ribonuclease A family member 3
7993872	7.68e-07	1.16e-07	5.43	6.806646	1.20e-01	UQCRC2	ubiquinol-cytochrome c reductase core protein II
8173673	7.68e-07	1.16e-07	5.43	6.805578	1.27e-01	ATRX	ATRX, chromatin remodeler
8144786	7.71e-07	1.16e-07	-5.42	6.802625	-3.18e-01	SLC7A2	solute carrier family 7 member 2
7954104	7.81e-07	1.18e-07	5.42	6.789612	1.27e-01	ATF7IP	activating transcription factor 7 interacting protein
8118556	7.90e-07	1.19e-07	5.42	6.7783	4.89e-01	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1
7892944	7.91e-07	1.19e-07	-5.42	6.776605	-1.90e-01		
8021199	7.92e-07	1.19e-07	-5.42	6.775314	-3.79e-01	MAPK4	mitogen-activated protein kinase 4
8168622	7.92e-07	1.19e-07	5.42	6.775026	1.73e-01	KLHL4	kelch like family member 4
8068220	7.93e-07	1.20e-07	5.42	6.773751	1.45e-01	C21orf62-AS1	C21orf62 antisense RNA 1
8145085	7.97e-07	1.20e-07	-5.42	6.768576	-1.73e-01	POLR3D	RNA polymerase III subunit D
7957008	7.98e-07	1.20e-07	5.42	6.767553	1.02e-01	CPSF6	cleavage and polyadenylation specific factor 6
8092230	7.98e-07	1.20e-07	5.42	6.767111	1.40e-01	ZMAT3	zinc finger matrin-type 3
7958455	8.02e-07	1.21e-07	5.42	6.7616	1.73e-01	UNG	uracil DNA glycosylase
8176578	8.02e-07	1.21e-07	5.42	6.761413	1.09	USP9Y	ubiquitin specific peptidase 9, Y-linked
7986246	8.03e-07	1.21e-07	5.42	6.760298	1.63e-01	HMGN1	high mobility group nucleosome binding domain 1
8040018	8.06e-07	1.22e-07	-5.42	6.756522	-1.17e-01	TRAPPC12	trafficking protein particle complex 12
8117748	8.08e-07	1.22e-07	-5.41	6.753935	-3.62e-01	MOG	myelin oligodendrocyte glycoprotein
8067206	8.15e-07	1.23e-07	5.41	6.745899	1.10e-01	CTCFL	CCCTC-binding factor like
8174767	8.16e-07	1.23e-07	5.41	6.74409	2.39e-01	TMEM255A	transmembrane protein 255A
7961198	8.19e-07	1.24e-07	5.41	6.740298	1.62e-01	KLRA1P	killer cell lectin like receptor A1, pseudogene
8180319	8.24e-07	1.25e-07	-5.41	6.734574	-2.87e-01	TGIF1	TGFB induced factor homeobox 1
7991209	8.26e-07	1.25e-07	5.41	6.7321	1.95e-01	MRPL46	mitochondrial ribosomal protein L46
7895710	8.27e-07	1.25e-07	5.41	6.729894	1.81e-01		
8088776	8.28e-07	1.25e-07	5.41	6.729607	1.12e-01	FOXP1	forkhead box P1
8115464	8.28e-07	1.25e-07	-5.41	6.728891	-2.90e-01	HAVCR2	hepatitis A virus cellular receptor 2
8151987	8.30e-07	1.26e-07	-5.41	6.726374	-1.92e-01		
7925851	8.36e-07	1.26e-07	5.41	6.719762	1.31e-01	WDR37	WD repeat domain 37
8060940	8.37e-07	1.27e-07	5.41	6.718237	1.54e-01	LAMP5	lysosomal associated membrane protein family member 5
7948588	8.37e-07	1.27e-07	-5.41	6.717252	-1.79e-01	SYT7	synaptotagmin 7
7932911	8.39e-07	1.27e-07	5.41	6.715453	1.05e-01	KIF5B	kinesin family member 5B
8102039	8.43e-07	1.28e-07	5.41	6.710733	1.24e-01	SLC9B1	solute carrier family 9 member B1
8079224	8.43e-07	1.28e-07	5.41	6.709708	1.39e-01	ZNF502	zinc finger protein 502
8098439	8.44e-07	1.28e-07	5.41	6.709276	3.49e-01	EPCAM	epithelial cell adhesion molecule
7915238	8.47e-07	1.28e-07	5.40	6.705169	3.61e-01	NT5C1A	5'-nucleotidase, cytosolic IA
7934442	8.47e-07	1.28e-07	5.40	6.704877	3.17e-01	SYNPO2L	synaptopodin 2 like
8118322	8.50e-07	1.29e-07	-5.40	6.701471	-2.06e-01	SNORD52	small nucleolar RNA, C/D box 52
7933405	8.52e-07	1.29e-07	5.40	6.699253	1.30e-01	AGAP12P///AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 12, pseudogene///ArfGAP with GTPase domain, ankyrin repeat and PH domain 4
7902848	8.52e-07	1.29e-07	5.40	6.698731	1.44e-01		
7995069	8.58e-07	1.30e-07	5.40	6.692058	1.67e-01	FUS	FUS RNA binding protein
7962689	8.70e-07	1.32e-07	-5.40	6.678601	-1.90e-01	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor
7944632	8.70e-07	1.32e-07	5.40	6.677459	1.41e-01	TECTA	tectorin alpha
8008768	8.73e-07	1.32e-07	-5.40	6.674741	-2.44e-01	PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E
7893591	8.73e-07	1.33e-07	5.40	6.674279	1.44e-01		
8148888	8.81e-07	1.34e-07	-5.40	6.664765	-1.06e-01	PPP1R16A	protein phosphatase 1 regulatory subunit 16A
8177782	8.83e-07	1.34e-07	-5.40	6.662772	-1.42e-01	TRIM39-RPP21///RPP21	TRIM39-RPP21 readthrough///ribonuclease P/MRP subunit p21
8179097	8.83e-07	1.34e-07	-5.40	6.662772	-1.42e-01	TRIM39-RPP21///RPP21	TRIM39-RPP21 readthrough///ribonuclease P/MRP subunit p21
8041781	8.84e-07	1.34e-07	-5.40	6.661777	-1.53e-01	EPAS1	endothelial PAS domain protein 1
7896908	8.84e-07	1.34e-07	-5.40	6.661431	-1.09e-01	PUSL1///CPSF3L	pseudouridylate synthase-like 1///cleavage and polyadenylation specific factor 3-like
8019136	8.87e-07	1.35e-07	-5.40	6.657418	-1.05e-01	TEPSIN	TEPSIN, adaptor related protein complex 4 accessory protein
8147112	8.88e-07	1.35e-07	-5.40	6.656358	-2.29e-01	CA13	carbonic anhydrase 13
7937823	8.89e-07	1.35e-07	-5.39	6.655337	-1.62e-01	KCNQ1	potassium voltage-gated channel subfamily Q member 1
